Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/14/2002,,,Boulder,CO,USA,Egg,"Slow-moving, silver craft seen over Boulder, CO",,
4/26/1992,,,Columbus,OH,USA,Cylinder,An orange cylinder flew north in the sky and moved at a moderate speed silently away from us and disappeared.,,
3/1/2006,,,Choctaw,OK,USA,Circle,Round UFO hovered above us in choctaw ok,,
2/5/2019,,,Des Moines,IA,USA,Cigar,Loud big noise sounded like soccer game fan horns that were constatnt for abour 6 minutes. ((anonymous report)),,
4/25/1978,,,Cedar Valley,UT,USA,Changing,"There was a very, large object which was multi-colored, low in the sky, ((NUFORC Note: Space debris re-entering atmosphere. PD))",,
4/19/1989,,,College Station,TX,USA,Orb,Bright spherical orb moves across sky with incredible speed before spontaneously disappearing.,,
7/14/2001,,,Anaheim Hills,CA,USA,Teardrop,"small, white, slowly moving object too high for an airplane, had to stare at the sky for about a min to even see it.",,
5/9/2000,,,Camp Atturburry,IN,USA,Sphere,two head lights and red lights,,
3/10/2021,,,Cocoa Beach,FL,USA,Orb,Red orb flying south from Cape Canaveral at slow spped then out to sea it flew.,,
4/3/1963,,,Battle Creek,MI,USA,Teardrop,"multiple Orange/Red pulsating lights seen over Battle Creek During fireworks July 4, 2010",,
4/3/1962,,,Berwyn,IL,USA,Circle,"Cloudy ring like figure moving puickly through the late afternoon sky in Berwyn, Illinois.",,
4/7/2018,,,Allegan,MI,USA,Triangle,Triangular light formation moved across sky very fast with no sound. 2 people saw it without pointing out to each other.,,
10/8/2006,,,Cantonment,FL,USA,Other,"i didnt want to believe it the first time i seen it with my brother, we didnt know what to expect or think, it was pretty scary.",,
4/25/2007,,,Canton,MI,USA,Fireball,"Driving N down I-275 (between Ford and sheldon exits) at 4 am and I see a green fireball rise up, then swoop back down towards the gro",,
4/30/1976,,,Deford,MI,USA,Triangle,Three bright lights in the shape of a triangle hovering over a field,,
4/1/1932,,,Eau Claire,WI,USA,Other,followed by giant flashing orb for quarter-mile,,
8/4/2009,,,Albuquerque,NM,USA,Other,Blue/Green Glowing Figure 8 shape sighted in North East Albuquerque - followed by possible Military Aircraft,,
4/26/2010,,,Camden,NY,USA,Other,Strobe UFO. ((anonymous report)),,
5/22/2023,,,Buffalo,NY,USA,Other,"I witnessed these 2 ships or planes traveling at unbelievable high speeds with instant 180 and 90 degrees turns . Unrealistic,but I saw",Y,
4/16/2020,,,Calabasas,CA,USA,Light,13 White lights with no sound traveling very high and fast in a linear fashion over 5 minutes. ((Starlink satellites?)),,
4/11/1970,,,Deer Park,WA,USA,Light,Bright white star-like light flashes then disappeared.,,
3/2/2018,,,Colorado Springs,CO,USA,Light,Sequence of lights.,,
4/16/1991,,,Anchorage,AK,USA,Oval,Luminescent oval shaped craft flies over Kincaid Park.,,
6/15/2020,,,Derby,KS,USA,Light,"Multiple lights over cemetary in Derby, KS approx 4:30 AM",,
4/1/2029,,,Deatsville,AL,USA,Light,"Bright light over Prattville, AL flashing and moving over tree line",,
7/10/2000,,,Big Pine,CA,USA,Other,strange car occupants?,,
4/24/2027,,,Creede,CO,USA,Sphere,"Two spheres, bright as Jupiter, then faded after several minutes.",,
4/19/1998,,,Cedar Rapids,IA,USA,Cylinder,White wingless silent cylinder moved at constant speed without contrail along an apparent straight flight path.,,
2/17/2021,,,Auburn,CA,USA,Other,Two sets of long string of lights,,
4/17/1997,,,Arlington,MA,USA,Fireball,Turned off 95 N on to 2 E and immediately saw a large blue fireball very low in sky change shape and disappear in leftward motion,,
11/3/1999,,,Amarillo,TX,USA,Circle,"It was warm out at first it appiered to be a weatherballon (I thoughtdue the HIgh P.)My sister , mother and I pulled to eat in parking",,
4/20/2007,,,Blackshear,GA,USA,Flash,Flashing light moving erratically.,,
4/18/1962,,,Astoria,OR,USA,Light,"Orange light over Astoria, Oregon.",,
4/7/1985,,,Adelanto,CA,USA,Light,Bright light moving fast but not a shooting star,,
8/31/2023,,,Appomattox,VA,USA,Circle,Object lights up disappears then does it again.,Y,
11/20/2003,,,Campbell,CA,USA,Other,Bright white/green streak straight into Almaden Valley / Los Gatos area - 5:34pm PST,,
9/4/2020,,,Attleboro,MA,USA,Circle,Orange circles in night summer sky,,
4/19/2000,,,Attica,MI,USA,Orb,Orb pulsing and traveling fast.,,
6/5/1999,,,Des Moines,IA,USA,Other,"Looked like shooting star, Except they had no tail, went from south horizion to north horizion at a very high rate of speed",,
4/18/1960,,,Banks,OR,USA,Orb,Very large bright orb lighting up the entire surroundings. Then suddenly gone.,,
8/9/2000,,,Culver City,CA,USA,Light,"While siting out on my balcolney at around 9:48pm Pacific time, I saw a Flying object about the size of a large star fly over head at a",,
4/21/1989,,,Carmichael,CA,USA,Disk,"Had three circular blinking lights on the edge. And was defending south west from a distance, it was not real close to me.",,
4/22/2003,,,"Cyrus, WV US 52 North • Coordinates: 38°18′19″N",WV,USA,Triangle,Traveling N on US route 52; triangular object appeared hovering at a great distance in the northwest sky.,,
10/24/2007,,,Columbus,NE,USA,Sphere,4 to 5 shinny object with no sound flew over the house heading due west.,,
6/16/2004,,,Bristol,TN,USA,Other,MUFON/TN REPORT: Two joined objects spotted during nightly observations.,,
6/13/2019,,,Catonsville,MD,USA,Triangle,Large black triangular craft with white lights flying overhead.,,
4/21/1995,,,Delaware,OH,USA,Disk,My girlfriend and I had a late Friday dinner in downtown Delaware. We left the restaurant at 8:15 to go back to her residence and start,,
4/16/1943,,,Austin,TX,USA,Triangle,Low to the ground triangular aircraft coming from west Texas,,
4/16/1933,,,Calabasas,CA,USA,Circle,The brightest light I've ever seen sat in the north western sky and appeared to set as the sun would. I have no idea what that was but,,
4/2/1997,,,Cheyenne,WY,USA,Light,"Slow moving, silent, bright light travels over Cheyenne WY",,
4/29/1932,,,Chandler,AZ,USA,Sphere,((NUFORC Note: Witness provides no information about sighting. PD)),,
3/1/2001,,,Clarion,PA,USA,Disk,Silent low-flying upright symmetrical disc shaped craft rotating like a wheel moved slowly over town of Clarion and continued ENE,,
2/21/1977,,,Bloomington,IN,USA,Oval,Three Faint Oval Shaped Objects Flying In Apparent Formation At Night,,
10/10/2022,,,Charlotte,NC,USA,Circle,I start noticing them in January,,
4/29/1930,,,Chandler,AZ,USA,Other,"Strange three light object seen swooping over a field in Chandler, AZ.",,
4/7/2009,,,Bohemia,NY,USA,Other,"7-9 ufos captured on video, 5 mins away from airport.",,
4/23/2003,,,Corpus Christi,TX,USA,Fireball,Fast moving orange light that vanishes.,,
7/8/2006,,,Concord,GA,USA,Circle,((HOAX??)) A small reddish orange saucer went flying past me at a super speed.,,
4/13/2003,,,Clifton Park,NY,USA,Light,Pulsing red light see.,,
12/30/2023,,,Collinsville,IL,USA,Diamond,"Black and shaped like a diamond with 5 lights underneath. One blinking, the other 4 solid.",Y,
4/12/2023,,,Burbank,IL,USA,Light,A big bright circle in the sky is not moving it is just floating in the sky,Y,
6/30/1997,,,Camarillo,CA,USA,Circle,"1997 Camarillo, Calif. huge bright light moved at a fast rate of speed then hovered over my car then disappeared. 30 min. pos. 5/31/06",,
4/18/1947,,,Beaverton,OR,USA,Light,Red and Green non strobe light travel at altitude and then suddenly drop beyond sight.,,
12/16/2008,,,Chino,CA,USA,Fireball,"2 NIGHTS, 2 OBJECTS, 2 LIGHTS OF UNEXPLAINABLE FLYING OBJECTS",,
4/1/2006,,,Boston,MA,USA,Fireball,"At 12:52 am on Saturday morning April 1, I saw a large fiery orange ball arch across the sky from NW to SE (I think). It was the about",,
5/15/1993,,,Branford,CT,USA,Diamond,Two objects with alternating blinking red lights move toward each other and forms a single object with four lights that speeds away.,,
4/30/1962,,,Deer Park,WA,USA,Other,"Looked like a spoon, assortment of lights, slowly moving.",,
4/7/1957,,,Clarksville,TN,USA,Light,It moved in very odd pattern and then seemed to explode then disappear.,,
6/9/2009,,,Auburn,WA,USA,Formation,"3 Lights Flashing in Auburn, Washington",,
4/14/1974,,,Ann Arbor,MI,USA,Light,Weird orange lights over Ann Arbor.,,
4/18/1978,,,Bethany Beach,MD,USA,Formation,Light formation over MD coast.,,
11/20/2020,,,Anaheim,CA,USA,Fireball,I am a security guard on duty overnight and tonight I was on duty sitting in my patrol car with my seat slightly reclined and my phone,,
4/11/1963,,,Blanchard,WA,USA,Sphere,"I was in this location not by choice but by accident. this night became a fight for my survival,as i was lost in this area and had to k",,
4/6/1988,,,Delafield,WI,USA,Formation,Five spherical objects motionless above the tree line.,,
11/15/2019,,,Arbutus,MD,USA,Fireball,"Very large, slow descending green fireball",,
6/15/2003,,,Douglasville,GA,USA,Circle,Wedding party observes lights in nearby woods.,,
4/5/2006,,,Des Moines,WA,USA,Fireball,Weird fireball that just diappeared without fanfare and followed up by 4 fighters.,,
2/23/2008,,,Carrollton,GA,USA,Disk,Object landed in pasture behind house and had a orange glow around it.,,
1/14/2003,,,Boise,ID,USA,Cigar,Early morning sighting left me dizzy,,
5/14/2023,,,"Brodheadsville, PA",PA,USA,Cigar,"150ft+ maybe bigger Transparent single ufo with lights disappears above heads, below and behind plane",,
4/28/2020,,,Cottonwood,AZ,USA,Disk,"flew from East to West in straight line, flat circular object with dim white lights around edges. Seem to become brighter and then va",,
4/26/1967,,,Deer Park,NY,USA,Formation,Formation of orange/amber lights,,
12/16/2002,,,Coral Springs,FL,USA,Oval,"Oval shaped, three engines side by side in the back, 2 fins pointing up on each side in the back. Moved slowly for a few minutes, then",,
7/3/2002,,,Cumberland,WI,USA,Flash,Five streaks of light that were too bright and too constant to be meteorites and too fast for a satelite or aircraft.,,
4/12/1963,,,Annapolis,MD,USA,Light,http://edgewater.patch.com/articles/video-massive-power-outages-in-anne-arundel#video-12661183 This is video that one of us took of the,,
2/4/2020,,,Cabot,VT,USA,Triangle,Driving and saw red lights above the trees. Then theyy floated off towards Danville and disappeared,,
7/3/2022,,,Carmichael,CA,USA,Sphere,Strange object entered into another,,
4/16/1973,,,DeKalb,IL,USA,Fireball,Green Fireball Sighting.,,
6/10/1980,,,Brooklyn,NY,USA,Disk,80’ wide/lights on base/beings seen in ports,,
4/10/1949,,,East Sandwich,MA,USA,Rectangle,"4 rectangle bright orange lights in sky in east sandwich, lasted about 2 minutes, basically lights were in 4 corners, never saw it come",,
4/10/2003,,,Danville,VT,USA,Light,Woke up to bright light shining into house coming from the sky.,,
4/26/1965,,,Derby,KS,USA,Orb,Numerous orb crafts of different colors seen over south central KS.,,
9/1/2020,,,Arcadia,FL,USA,Cigar,Looked more like a blimp than a cigar,,
4/3/1985,,,Destin,FL,USA,Fireball,Fireball without sound circled flight path times six out over the destin beach Summer night at a thousand feet.,,
2/10/2019,,,Charleston,WV,USA,Circle,We saw two objects one of which stayed in the same general area for quite some time and rotated on its axis and blinked 3 lights.,,
4/9/1981,,,Andover,MN,USA,Formation,"3-18-12, Minneapolis, 8:40 PM, 2 dots flying very fast from SE to NW, side by side, but offset, brownish color",,
5/1/1976,,,Birmingham,AL,USA,Triangle,"Me and my 6 siblings, my parents and 2 neighbors saw the lights in the sky. It was triangle and or circular but stationary. For a long",,
4/26/2003,,,Arlington,TX,USA,Light,Leap-frogging lights - 3 in front group and one trailing behind.,,
3/2/2020,,,Andover,IL,USA,Orb,I viewed 50 to 60 orbs dropping out of a hole in the sky and moving northeast from my location.,,
4/16/2020,,,Atoka,OK,USA,Formation,"Single line formation, fast moving, star-like in the western sky. ((Starlink satellites?))",,
9/29/2004,,,Baltimore,MD,USA,Egg,Ovoid object with blinking lights moving slowly over downtown Baltimore,,
4/17/2018,,,East Meadow,NY,USA,Triangle,"Large triangular shaped ship hovered in the sky, no noise, deep black…",,
7/1/1981,,,Carmel,CA,USA,Triangle,"Large Longated Triangular The size of 2 football fields, came from the south mountaian of the Fish ranch and hovered.",,
4/23/1963,,,Blaine,MN,USA,Other,"At around 9:00 or 9:30 at night, my brother and I were almost home when we noticed two burnt orange spheres.",,
6/6/1965,,,Caliham,TX,USA,Light,It happened one nite when I was young I was at most 5 years old. I had the habit of getting sleeping with my 2 older Sisters and gettin,,
4/16/2014,,,Aiea,HI,USA,Circle,"Orb On Oahu, Hawaii Friday December 6th About 1900hrs seen going East and West Then Military Follow.",,
3/12/2001,,,Baton Rouge,LA,USA,Triangle,"the craft was tringular in shape and there was lights allover the craft, A strobe light would dicribe it better. the craft was moving i",,
4/24/2019,,,Avondale,AZ,USA,Light,"15-20 lights in the horizon, bright very close together, all disappeared within 5 seconds of each other. Video from Avondale.",,
8/14/2009,,,Cross Lake,ME,USA,Cylinder,Round balls of fire in sets of two,,
11/10/1995,,,Brownsville,TX,USA,Circle,"A late night experience of a rotating ball with changing colors, and a aura",,
4/17/2007,,,Commack,NY,USA,Fireball,Orange fire like lights in sky.,,
4/13/1979,,,Buffalo,MN,USA,Cylinder,((NUFORC Note: Source of report provides no information. PD)),,
4/10/1994,,,Bremerton,WA,USA,Oval,Orange balls of light seen over naval base kitsap,,
9/25/2008,,,Clinton,MI,USA,Sphere,previously stationary bright blue object descends rapidly towards ground,,
11/1/2019,,,Astoria,OR,USA,Triangle,Multiple Blinking Colored Lights,,
4/21/1996,,,Byron,GA,USA,Formation,"We saw orange lights that seemed to appear out of nowhere. They went in a line, and at one point 3 of them moved into a triangle.",,
4/22/1944,,,Conway,PA,USA,Light,Strange Red & White Lighted Object Moving through Night Sky,,
4/28/2017,,,Asheville,NC,USA,Cigar,Object gave off a bright flash of light and disapeared,,
4/8/1930,,,Clinton Township,MI,USA,Oval,Multple oval amber orange solid translucent objects appearing to be leaving Earth in the same pattern.,,
4/14/2019,,,Covington,LA,USA,Fireball,"5 red/orange color-pulsing balls of light seen over Covington, LA",,
4/4/1973,,,Atlanta,GA,USA,Disk,"Disk shaped aircraft with bubble top illuminated from within, orange pulsing light on underneath, hovering south of I-75 near Atlanta",,
4/9/1944,,,Atlanta,GA,USA,Light,Bright object in sky,,
4/16/1962,,,Clackamas,OR,USA,Light,"Small lights in the sky over Clackamas, Oregon.",,
6/3/2023,,,Altoona,IA,USA,Fireball,Looked like a firework at first but then just disappeared into the air.,,
4/27/1934,,,Delmar,DE,USA,Sphere,Noticed a brighter object coming off the eastern horizon looked to have orange glow it was moving upwards quickly I went got my junk te,,
1/15/2008,,,Colfax,ND,USA,Disk,Lighted object on the ground in an empty snow covered field,,
4/7/1972,,,Bartlett,IL,USA,Light,Red disk shaped UFO over bartlett Illinois,,
4/10/1991,,,Blue Springs,MO,USA,Circle,"At least 12 large round bright red lights seen in sky East of Blue Springs, MO on July 1, 2012",,
10/12/2001,,,Eagle River,AK,USA,Other,The stealth-shaped object was traveling at low altitude at a high speed with no sound and lights that flashed intermittently.,,
4/2/2019,,,Chestertown,MD,USA,Triangle,Large slow moving triangular craft with white lights on tri-tips and pink plasma like round light underneath,,
9/10/1998,,,Buena Vista,CO,USA,Changing,Ball of light that was thought to be a star dropped out of formation and changed colors and direction at super speeds,,
4/13/1969,,,Chesterfield,MO,USA,Circle,Orange glowing globes moving steadily,,
8/7/2020,,,Boise,ID,USA,Disk,Headed east bound on I84 at about 940am. Saw 2 extremely bright orbs in the sky. They were stationary. On winked out in front of me. A,,
